TAG_CAT;TAG_ID;TAG_NAME;TAG_CNT;FR_ID;MAL_ID;MAL_NAME;MAL_CNT
3;7927;urusei_yatsura;1043;;1293;Urusei Yatsura;34426
3;8928;star_wars;1043;8928;;;
3;5060;.hack//;1039;5060;;;
3;1391748;street_fighter_zero_(series);1034;3059;979;Street Fighter Zero The Animation;11372
3;1323428;fire_emblem_cipher;1032;13133;;;
3;1363335;hataraku_saibou;1027;1363335;35840;Hataraku Saibou;981
3;15230;warcraft;1027;15230;;;
3;8029;di_gi_charat;1025;;293;Di Gi Charat;13782
3;1318872;ensemble_stars!;1024;1318872;32212;Ensemble Stars! The Animation;6889
3;379054;futaba_channel;1024;379054;;;
3;12973;saint_seiya;1023;12973;1254;Saint Seiya;95892
3;1390878;kirakira_precure_a_la_mode;1023;464822;34290;KirakiraPrecure A La Mode;4760
3;1496594;zombie_land_saga;1023;;37976;Zombieland Saga;214609
3;385297;beatmania_iidx;1023;591;;;
3;10719;sakura_taisen;1020;10719;561;Sakura Taisen;13234
3;1375804;avatar_(series);1020;1375804;;;
3;186841;death_note;1020;;1535;Death Note;1456378
3;1343447;kimi_no_na_wa;1019;;32281;Kimi no Na wa.;730076
3;408376;pixiv;1018;;;;
3;386474;gundam_unicorn;1015;76;;;
3;1343371;mahou_girls_precure!;1013;464822;31884;Mahoutsukai Precure!;5933
3;5687;ichigo_mashimaro;1010;;488;Ichigo Mashimaro;55367
3;666306;aquarion_(series);1010;666306;;;
3;8103;aa_megami-sama;1008;;49;Aa! Megami-sama!;39049
3;1443825;dream_c_club_(series);1007;483914;9650;Dream C Club Pure Songs Clips;447
3;1252236;made_in_abyss;996;;34599;Made in Abyss;326011
3;10827;metal_gear_solid;995;1076592;;;
3;563147;the_legend_of_zelda:_skyward_sword;995;398209;;;
3;718541;mahou_shoujo_ikusei_keikaku;995;718541;33003;Mahou Shoujo Ikusei Keikaku;87997
3;9487;devil_may_cry;995;9487;1726;Devil May Cry;203008
3;429646;dissidia_final_fantasy;993;7525;;;
3;7856;final_fantasy_xii;990;7525;;;
3;396590;kid_icarus;988;396590;;;
3;9671;final_fantasy_viii;988;7525;;;
3;460664;katawa_shoujo;987;;;;
3;483914;dream_c_club;985;483914;;;
3;8922;keroro_gunsou;984;;516;Keroro Gunsou;40724
3;380055;odin_sphere;981;;;;
3;670460;nisekoi;975;;18897;Nisekoi;510176
3;401823;sonic_the_hedgehog;967;401823;2263;SonictheHedgehog;9616
3;437685;bayonetta;967;437685;20543;Bayonetta: Bloody Fate;28143
3;2852;doraemon;966;2852;2471;Doraemon (1979);20129
3;633768;maoyuu_maou_yuusha;966;;14833;Maoyuu Maou Yuusha;226924
3;1391749;street_fighter_iii_(series);965;3059;;;
3;1451890;kaguya_luna;960;;;;
3;846751;doubutsu_no_mori;959;;2950;Doubutsu no Mori;14369
3;645353;dark_souls;957;645353;;;
3;1211278;final_fantasy_xv;948;7525;;;
3;385154;final_fantasy_xiii;944;7525;;;
3;1399383;gabriel_dropout;942;;33731;Gabriel DropOut;173456
3;11804;rockman_dash;939;388861;;;
3;1292627;shirobako;936;;25835;Shirobako;222690
3;386485;super_robot_wars_original_generation;934;8055;;;
3;1290564;assassin's_creed_(series);925;1290564;;;
3;778377;nanatsu_no_taizai;925;715156;33834;Sin: Nanatsu no Taizai;69840
3;1257665;tales_of_zestiria;923;571639;30911;Tales of Zestiria the X;180261
3;1355035;yuusha_de_aru;923;1293386;2128;Yuusha Raideen;1312
3;9818;zeta_gundam;922;76;;;
3;1476125;pokemon_(classic_anime);917;2999;;;
3;494137;mcdonald's;916;;;;
3;425;inuyasha;911;;249;InuYasha;371313
3;540395;yuu-gi-ou_5d's;911;540387;3972;YuGiOh! 5D;64384
3;603799;pixiv_fantasia_5;909;399932;;;
3;8052;sister_princess;909;8052;836;Sister Princess;16912
3;664768;aquarion_evol;908;666306;10447;Aquarion Evol;75791
3;1324962;7th_dragon_(series);902;469360;;;
3;1272812;divine_gate;890;;31710;Divine Gate;109015
3;1244751;uchi_no_hime-sama_ga_ichiban_kawaii;888;;;;
3;7575;school_rumble;888;;24;School Rumble;214621
3;1408295;a.i._channel;886;;;;
3;543505;yuyushiki;881;;15911;Yuyushiki;65794
3;16921;toranoana;880;;;;
3;376565;mirai_nikki;880;;8460;Mirai Nikki;147054
3;10855;world_of_warcraft;876;15230;;;
3;749035;shokugeki_no_souma;873;;28171;Shokugeki no Souma;612996
3;425116;blade_&_soul;871;;22547;Blade & Soul;89766
3;779002;tokyo_ghoul;871;779002;22319;Tokyo Ghoul;1013138
3;4917;saga;870;4917;;;
3;211408;hokuto_no_ken;868;211408;967;Hokuto no Ken;61368
3;1353704;koutetsujou_no_kabaneri;860;;28623;Koutetsujou no Kabaneri;384726
3;1302457;million_arthur_(series);859;1302457;;;
3;383126;dennou_coil;856;;2164;Dennou Coil;95553
3;119286;sound_horizon;854;119286;;;
3;404874;sono_hanabira_ni_kuchizuke_wo;853;404874;7748;Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi;31363
3;501591;meitantei_conan;852;501591;1972;Meitantei Holmes;5403
3;3716;slayers;850;3716;534;Slayers;89198
3;365157;shin_megami_tensei;846;365157;4068;Shin Megami Tensei Devil Children: Light & Dark;1029
3;712805;force_of_will;841;;;;
3;1448236;hugtto!_precure;838;464822;36593;Hug tto! Precure;4381
3;582095;tantei_opera_milky_holmes;834;;7768;Tantei Opera Milky Holmes;33416
3;1247838;himouto!_umaru-chan;832;;28825;Himouto! Umaru-chan;272482
3;44;genshiken;830;44;240;Genshiken;121840
3;1291615;tsurezure_children;829;;34902;Tsurezure Children;230025
3;1363918;high_school_fleet;826;;31500;High School Fleet;59878
3;492748;accel_world;825;;11759;Accel World;433343
3;641348;ano_natsu_de_matteru;822;;11433;Ano Natsu de Matteru;218770
3;1339641;musaigen_no_phantom_world;820;;31442;Musaigen no Phantom World;252038
3;244817;highschool_of_the_dead;820;;8074;Highschool of the Dead;737052
3;1401951;blend_s;819;;34618;Blend S;180880
3;11348;newtype;818;;;;
3;484366;mitsudomoe;815;;7627;Mitsudomoe;69607
3;1271043;benghuai_xueyuan;811;1490002;37879;Benghuai 3: Reburn;1084
3;537606;rance_(series);811;537606;5259;Rance: Sabaku no Guardian;3337
3;1170692;no_game_no_life;810;;19815;No Game No Life;970460
3;15328;uchuu_senkan_yamato;809;15328;1650;Uchuu Senkan Yamato;14766
3;1279549;gakkou_gurashi!;804;;24765;Gakkougurashi!;213143
3;908947;girlfriend_(kari);803;;24855;Girlfriend (Kari);29650
3;1444354;dragon_ball_(classic);800;464995;2520;Dragon Ball Specials;18357
3;719880;hataraku_maou-sama!;798;;15809;Hataraku Maou-sama!;630486
3;832662;vento_aureo;797;480701;;;
3;141;suigetsu;796;;;;
3;682608;nekomonogatari;796;668121;15689;Nekomonogatari: Kuro;253797
3;496528;denpa_onna_to_seishun_otoko;792;;9379;Denpa Onna to Seishun Otoko;188580
3;580749;inu_x_boku_ss;790;;11013;Inu x Boku SS;283882
3;11451;tokimeki_memorial;781;11451;1555;Tokimeki Memorial: Only Love;28110
3;457878;cosmic_break;779;457878;17295;Cosmic Break;392
3;482057;baka_to_test_to_shoukanjuu;777;;6347;Baka to Test to Shoukanjuu;387852
3;486935;shoujo_kakumei_utena;777;486935;440;Shoujo Kakumei Utena;104327
3;386721;sengoku_basara;770;386721;5355;Sengoku Basara;113297
3;380650;zoids;769;380650;763;Zoids;32899
3;513437;makai_senki_disgaea;769;1837;6741;Makai Senki Disgaea: Welcome to Netherworld;3856
3;12680;rockman_x;768;388861;;;
3;1228817;shinkai_no_valkyrie;765;;;;
3;1492897;super_smash_bros._ultimate;765;433036;;;
3;1293386;yuuki_yuuna_wa_yuusha_de_aru;762;1293386;25519;Yuuki Yuuna wa Yuusha de Aru;87784
3;489561;queen's_blade_rebellion;758;407621;11859;Queen Blade: Rebellion;26982
3;1505378;honkai_impact_3;757;1490002;;;
3;428231;shin_sangoku_musou;754;399747;;;
3;2413;hellsing;751;2413;270;Hellsing;395276
3;1982;berserk;750;;32379;Berserk;149635
3;528860;madou_monogatari;747;5533;;;
3;1282387;shin_jigen_game_neptune_vii;741;1292897;;;
3;409112;melonbooks;738;;;;
3;464555;digimon_adventure;737;8529;552;Digimon Adventure;233529
3;502929;muvluv_alternative;737;208;11021;Muv-Luv Alternative: Total Eclipse;65752
3;1425403;idolmaster_million_live!_theater_days;736;2831;;;
3;320953;fantasy_earth_zero;736;;;;
3;461763;godzilla_(series);736;461763;;;
3;8523;fushigi_no_umi_no_nadia;733;;1251;Fushigi no Umi no Nadia;34098
3;570159;shantae_(series);730;570159;;;
3;397953;rosario+vampire;729;397953;2993;Rosario to Vampire;385405
3;1280379;nekopara;727;;34658;Nekopara;35364
3;791294;non_non_biyori;725;;17549;Non Non Biyori;191050
3;15923;type-moon;724;;;;
3;570830;ao_no_exorcist;723;;9919;Ao no Exorcist;863098
3;545227;tenchi_muyou!;718;545227;696;Tenchi Muyou!;47249
3;14966;kino_no_tabi;714;14966;486;Kino no Tabi: The Beautiful World;146987
3;877403;rakuen_tsuihou;711;;13391;Rakuen Tsuihou;62554
3;9195;g_gundam;710;76;;;
3;11961;world_cup;708;11961;;;
3;399748;taimanin_asagi;708;1342582;31652;Taimanin Asagi 2;3576
3;1441566;doki_doki_literature_club;707;;;;
3;10190;castlevania;705;10190;;;
3;691551;ookami_(game);702;691551;;;
3;14543;x-men;697;14543;6919;X-Men;18093
3;489696;kidou_senkan_nadesico;697;489696;218;Kidou Senkan Nadesico;34217
3;1227594;inazuma_eleven_go_galaxy;694;709959;18097;Inazuma Eleven Go: Galaxy;15864
3;374754;gundam_zz;691;76;;;
3;411954;journey_to_the_west;689;;32230;Xi You Ji;241
3;695855;log_horizon;686;;17265;Log Horizon;556873
3;1467541;umamusume;683;;35249;Uma Musume: Pretty Derby (TV);31678
3;406999;mahou_tsukai_no_yoru;683;;;;
3;1357405;fate/extella;682;662939;;;
3;587893;god_eater_burst;681;497821;;;
3;1312388;pixiv_fantasia_t;679;399932;;;
3;10942;fatal_frame;673;10942;;;
3;1266104;pixiv_fantasia_fallen_kings;673;399932;;;
3;491807;futari_wa_precure_splash_star;670;464822;1534;Futari wa Precure: SplashStar;6814
3;597721;fate/strange_fake;668;662939;;;
3;1324405;dragon_ball_super;666;464995;30694;Dragon Ball Super;250101
3;684500;dead_or_alive_5;666;8064;;;
3;719285;senran_kagura_new_wave;666;619321;36037;Senran Kagura 2nd Season;5728
3;785003;closers;665;;32152;Closers: Side Blacklambs;11497
3;1367453;goblin_slayer!;664;;37349;Goblin Slayer;11411
3;526385;the_iron_of_yin_and_yang;663;;;;
3;576219;time_bokan_(series);663;576219;3915;Time Bokan;1200
3;603435;minecraft;663;;;;
3;530063;senjou_no_valkyria_1;661;409524;;;
3;7659;jigoku_shoujo;661;;228;Jigoku Shoujo;219918
3;1247082;owari_no_seraph;660;;26243;Owari no Seraph;498439
3;634743;uta_no_prince-sama;660;634743;10321;Uta noPrince-sama Maji Love 1000%;128961
3;10320;moomin;659;;;;
3;606427;under_night_in-birth;658;606427;;;
3;1334110;macross_delta;657;525;28013;Macross ;43576
3;3823;xenogears;656;;;;
3;58705;final_fight;654;58705;;;
3;592035;yuusha_to_maou;652;592035;;;
3;512154;super_mario_galaxy;650;528471;;;
3;1288192;shironeko_project;648;;38843;Shironeko Project: Zero Chronicle;1660
3;540399;yuu-gi-ou_gx;647;540387;482;YuGiOh!: Duel Monsters GX;103013
3;583752;hanasaku_iroha;647;;9289;Hanasaku Iroha;195774
3;383181;twitter;646;383181;;;
3;11810;rockman_zero;643;388861;;;
3;686722;kuroko_no_basuke;643;;11771;Kuroko no Basket;483829
3;9140;kodomo_no_jikan;640;;3121;Kodomo no Jikan OVA;23474
3;705462;cygames;639;;;;
3;465108;happiness!;636;;1570;Happiness!;27710
3;916524;onmyoji;636;;5049;Onmyouji: Youen Emaki;1338
3;1232061;hentai_ouji_to_warawanai_neko.;635;;15225;Hentai Ouji to Warawanai Neko.;268962
3;1325646;hacka_doll;634;;25943;Hacka Doll;4744
3;1274571;line_(naver);633;1231860;;;
3;480687;the_embodiment_of_scarlet_devil;633;29;;;
3;665545;rou-kyuu-bu!;633;;10572;Ro-Kyu-Bu!;57684
3;478014;ar_tonelico_ii;632;8374;;;
3;9532;simoun;632;;879;Simoun;29577
3;377051;lupin_iii;629;377051;1412;Lupin III;47174
3;513436;makai_senki_disgaea_2;629;1837;;;
3;857331;suisei_no_gargantia;629;;16524;Suisei no Gargantia;217886
3;382338;claymore;628;;1818;Claymore;404174
3;466003;capcom_fighting_jam;628;;;;
3;399747;sengoku_musou;627;399747;28283;Sengoku Musou;16264
3;1342933;danganronpa_3;624;706709;32189;Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen;142665
3;506815;soukou_akki_muramasa;622;;;;
3;1359288;oshiete!_galko-chan;620;1359288;32013;Oshiete! Galko-chan;82618
3;516808;full_metal_panic!;620;516808;71;Full Metal Panic!;318335
3;671811;uchuu_senkan_yamato_2199;620;15328;12029;Uchuu Senkan Yamato 2199;63676
3;711080;senran_kagura_shinovi_versus;620;619321;27967;Senran Kagura Estival Versus: Shoujo-tachi no Sentaku;10524
3;11301;silent_hill;618;11301;;;
3;512974;sora_no_otoshimono;618;;5958;Sora no Otoshimono;292967
3;1375163;formation_girls;617;;;;
3;387022;bamboo_blade;616;387022;2986;Bamboo Blade;69288
3;564743;kid_icarus_uprising;615;396590;13251;Shin Hikari Shinwa: Palutena no Kagami;2370
3;1114068;akuma_no_riddle;611;;19429;Akuma no Riddle;167369
3;1325854;the_legend_of_zelda:_the_wind_waker;611;398209;;;
3;588906;pokemon_platinum;610;2999;;;
3;567455;batman_(series);609;567455;;;
3;16155;harry_potter;605;;;;
3;560661;ryuuko_no_ken;604;476461;;;
3;452739;megami_ibunroku_devil_survivor;601;452739;;;
3;1257183;blazblue:_chronophantasma;598;401223;;;
3;289854;nijiura_maids;596;379054;;;
3;833096;gate_-_jieitai_ka_no_chi_nite_kaku_tatakaeri;596;;28907;Gate: Jieitai Kanochi nite, Kaku Tatakaeri;373970
3;1300444;charlotte_(anime);595;;28999;Charlotte;531982
3;682224;the_legend_of_korra;594;1375804;;;
3;8040;love_hina;590;;189;Love Hina;182784
3;415610;oboro_muramasa;588;;;;
3;498595;world_is_mine_(vocaloid);588;385445;;;
3;566937;curiosities_of_lotus_asia;588;29;;;
3;1380831;noble_witches;587;11797;;;
3;7520;dragon_quest_viii;586;8574;;;
3;1360827;new_horizon;585;;;;
3;587213;koumajou_densetsu;583;29;;;
3;444250;yosuga_no_sora;581;444250;8861;Yosuga no Sora: In Solitude, Where We Are Least Alone.;235514
3;477880;queen's_gate;581;407621;;;
3;504141;ultra_series;580;504141;;;
3;1279566;bloodborne;577;1279566;33985;Bloodivores;61511
3;609203;studio_ghibli;577;609203;;;
3;684222;kami_jigen_game_neptune_v;577;1292897;;;
3;8050;school_days;575;8050;2476;School Days;361605
3;10330;renkin_san-kyuu_magical_pokaan;574;;941;Renkin San-kyuu Magical? Pokaan;21301
3;1257231;mikakunin_de_shinkoukei;574;;20541;Mikakunin de Shinkoukei;189273
3;493759;kamen_rider_w;574;376302;;;
3;688554;kyoukai_no_kanata;574;;18153;Kyoukai no Kanata;518214
3;567827;adventure_time;571;;;;
3;536600;avatar:_the_last_airbender;570;1375804;;;
3;540064;sekaiju_no_meikyuu_3;570;403436;2219;Ryokunohara Meikyuu;2590
3;406020;rewrite;568;;31716;Rewrite;121199
3;663355;rinne_no_lagrange;568;;11227;Rinne no Lagrange;48021
3;390546;mother_2;567;454253;;;
3;725570;sen_no_kiseki;566;560663;;;
3;719367;strike_the_blood;565;;18277;Strike the Blood;324616
3;15341;ef;563;;4789;ef: A Tale of Melodies.;121936
3;6209;chrono_trigger;562;;1751;Jikuu Bouken Nuumamonjaa;5645
3;414715;super_sentai;561;414715;;;
3;444644;wrestle_angels;561;444644;;;
3;1279543;wixoss;560;1387363;;;
3;1388543;getsuyoubi_no_tawawa;558;;34213;Getsuyoubi no Tawawa;39321
3;446354;majo_no_takkyuubin;558;609203;512;Majo no Takkyuubin;215744
3;471430;star_ocean_till_the_end_of_time;557;8399;;;
3;812922;pacific_rim;556;812922;;;
3;12767;powerpuff_girls_z;555;13225;;;
3;1313964;high_school_dxd_born;554;656064;24703;High School DxD BorN;317697
3;565480;choujikuu_yousai_macross;554;525;4503;Choujikuu Kidan Southern Cross;4653
3;375444;warhammer_40k;553;375444;;;
3;641487;persona_4:_the_ultimate_in_mayonaka_arena;553;11485;;;
3;701465;akame_ga_kill!;553;;22199;Akame ga Kill!;777199
3;470910;apple_inc.;552;470910;;;
3;1320475;tales_of_berseria;549;571639;;;
3;1344896;pop-up_story;549;;;;
3;454254;mother_3;549;454253;;;
3;510191;strawberry_panic!;548;;855;Strawberry Panic;88082
3;149522;dragon_quest_ii;547;8574;;;
3;381748;rune_factory;547;381748;;;
3;398358;yatterman;547;576219;3295;Yatterman;2731
3;605959;yes!_precure_5_gogo!;544;464822;3692;Yes! Precure 5 GoGo!;4868
3;510885;shugo_chara!;539;;2923;Shugo Chara!;142737
3;1401418;arms_(game);537;;;;
3;385593;d.gray-man;537;;1482;D.Gray-man;423475
3;9261;kimi_ga_nozomu_eien;535;;147;Kimi ga Nozomu Eien;104809
3;1470528;sana_channel;533;;;;
3;459478;subterranean_animism;533;29;;;
3;469360;7th_dragon;532;469360;;;
3;14420;arc_the_lad;531;14420;55;Arc the Lad;11918
3;13970;breath_of_fire_ii;530;12692;;;
3;10219;wild_arms_2;529;207850;;;
3;606879;grimm's_fairy_tales;529;606879;4061;Grimm Masterpiece Theater II;1481
3;8218;saya_no_uta;529;;;;
3;1258292;zelda_musou;526;398209;;;
3;1403346;zannen_onna-kanbu_black_general-san;526;;;;
3;1462223;hatoba_tsugu;523;;;;
3;1276065;danna_ga_nani_wo_itte_iru_ka_wakaranai_ken;522;;26349;Danna ga Nani wo Itteiru ka Wakaranai Ken;180124
3;707723;haikyuu!!;522;;20583;Haikyuu!!;483501
3;1398275;re:creators;520;;34561;Re:Creators;214467
3;1392924;super_heroine_boy;519;1392924;;;
3;389889;team_fortress_2;517;;;;
3;405664;ghost_in_the_shell_stand_alone_complex;516;8762;467;Ghost in the Shell: Stand Alone Complex;252003
3;548342;atelier_totori;516;618119;;;
3;638600;pretty_rhythm;516;1500404;17249;Pretty Rhythm: Rainbow Live;6610
3;1361600;grisaia_(series);515;1361600;;;
3;1310829;princess_connect!;513;1310829;10481;Otohime Connection;343
3;1337471;pokemon_xy_(anime);512;2999;;;
3;1309636;god_eater_2:_rage_burst;510;497821;10470;God Eater Prologue;25331
3;498679;puyopuyo_fever;510;5533;;;
3;1409596;mahou_shoujo_ikusei_keikaku_unmarked;508;718541;;;
3;628892;gundam_age;508;76;;;
3;721194;gj-bu;507;;14811;GJ-bu;110782
3;5634;viper;506;5634;1787;Viper GTS;9022
3;14441;final_fantasy_vii_advent_children;505;7525;317;Final Fantasy VII: Advent Children;160610
3;390390;kaze_no_tani_no_nausicaa;505;609203;572;Kaze no Tani no Nausica;188165
3;627362;spider-man_(series);505;627362;;;
3;12487;yoake_mae_yori_ruri_iro_na;499;;;;
3;1283381;vocanese;499;385445;;;
3;3680;4chan;497;;;;
3;536342;super_robot_wars_og_saga_mugen_no_frontier;497;8055;;;
3;14414;grandia;496;14414;;;
3;472969;undefined_fantastic_object;496;29;;;
3;610854;niconico;496;610854;;;
3;453;flcl;495;;227;FLCL;406244
3;8167;zoids_genesis;495;380650;712;Zoids Genesis;11280
3;11064;pop'n_music;494;;;;
3;1441370;idolmaster_live_for_you!;494;2831;4033;The iDOLM@STER Live For You!;7495
3;690427;tales_of_xillia_2;494;571639;;;
3;1246598;ore_twintail_ni_narimasu;492;;24705;Ore, Twintail ni Narimasu.;91843
3;205358;rurouni_kenshin;491;;10334;Rurouni Kenshin Recap;5605
3;1274316;qurare_magic_library;490;;;;
3;1350177;violet_evergarden;490;;33352;Violet Evergarden;346230
3;406862;zettai_karen_children;488;406862;4038;Zettai Karen Children;31400
3;531502;kore_wa_zombie_desu_ka?;485;;8841;Kore wa Zombie Desu ka?;387560
3;9439;gundam_wing;485;76;;;
3;466305;yuu_yuu_hakusho;484;;;;
3;1045757;da_capo_i;481;8067;;;
3;384280;gosick;481;;8425;Gosick;307313
3;467068;f-ism;481;;;;
3;597663;yuu-gi-ou_zexal;479;540387;10015;YuGiOh! Zexal;32044
3;807863;occultic_nine;479;;32962;Occultic_Nine;130079
3;10487;cowboy_bebop;477;;1;Cowboy Bebop;707773
3;487295;baccano!;476;;2251;Baccano!;482078
3;1041110;pixiv_fantasia_new_world;475;399932;;;
3;1460550;hinata_channel;475;;20673;Hinata no Aoshigure;11262
3;472968;perfect_cherry_blossom;475;29;;;
3;1198381;sengoku_bushouki_muramasa;474;;;;
3;577903;star_driver;474;;12857;Star Driver the Movie;9161
3;429243;xenosaga_episode_iii;472;334;;;
3;10308;metal_slug;471;10308;;;
3;630866;jewelpet_(series);471;630866;;;
3;515922;pixiv_fantasia_3;469;399932;;;
3;563315;project_diva_2nd;468;385445;;;
3;398609;dango_daikazoku;466;112;;;
3;14308;mermaid_melody_pichi_pichi_pitch;465;;521;Mermaid Melody Pichi Pichi Pitch;40701
3;13589;chrono_cross;464;;;;
3;684844;pixiv_fantasia_sword_regalia;464;399932;;;
3;1399527;magia_record:_mahou_shoujo_madoka_magica_gaiden;463;592923;35300;Magia Record: Mahou Shoujo MadokaMagica Gaiden;6113
3;1486184;senpai_ga_uzai_kouhai_no_hanashi;463;;;;
3;498589;koi_wa_sensou_(vocaloid);462;385445;;;
3;1355893;aikatsu_stars!;460;1465896;32717;Aikatsu Stars!;8914
3;418657;key_(company);460;;;;
3;8054;summon_night_3;460;16133;;;
3;1331172;phantom_of_the_kill;459;;31927;Phantom of the Kill: Zero kara no Hangyaku;7369
3;559707;choujigen_game_neptune;459;1292897;;;
3;1319214;evillious_nendaiki;458;385445;;;
3;8695;read_or_die;457;8695;;;
3;583453;nippon_professional_baseball;455;;;;
3;12411;da_capo_ii;454;8067;;;
3;604931;gensou_suikoden_v;454;604935;;;
3;414113;kingdom_hearts_ii;453;9519;;;
3;446351;tonari_no_totoro;453;609203;523;Tonari no Totoro;404788
3;456852;sora_wo_kakeru_shoujo;452;;5307;Sora wo Kakeru Shoujo;19456
3;10227;turn_a_gundam;450;76;95;Turn A Gundam;25400
3;1271792;len'en;450;;;;
3;383214;galge.com;448;;;;
3;577964;kamen_rider_ooo_(series);447;376302;;;
3;13559;ojamajo_doremi;444;13559;350;Ojamajo Doremi;25994
3;4986;witchblade;443;4986;935;Witchblade;77489
3;2273;demonbane;442;;;;
3;592967;a_channel;441;;9776;A-Channel;71676
